transaction_id,customer_id,order_date,amount,quantity,channel
T001351,C00709,"October 14, 2024",$79.78,1,in-store
T004683, C00192 ,19/04/2024, 195.28 ,3,WEB 
T003057, C00451 ,2024-10-22T23:33:00Z,$44.18,3,in-store
T004925,C00822,2024-02-04T18:14:00Z, 209.88 ,1,Mobile
T005111, C00049 ,2024-06-04, 86.48 ,3,WEB 
T003225,C00070,28/12/2024,$103.10,5, mobile
T005722,C00303,"March 20, 2024",183.59,1,Web
T004157,C00374,"December 26, 2024",$183.91,5,Web
T004205,C00795,17/09/2024,$97.15,3,Mobile
T005825,C00173,"December 27, 2024", 119.79 ,4,web
T000492,C00642,2024-04-12T01:44:00Z,$166.34,5,in-store
T004241,C00864,"August 24, 2024", 192.41 ,4,Mobile
T004909,C00137,2024-01-05T23:15:00Z,$149.33,5,WEB 
T002867,C00534,"March 24, 2024",124.12,4,In-Store
T007081,C00487,2024-08-23,5.16,5,In-Store
T001286,C00007,"February 7, 2024", 59.02 ,2,Web
T004095,C00060,23/09/2024,$96.86,1,in-store
T004650,C00258,"May 16, 2024",$143.92,1,Web
T005437,C00240,24/01/2024,$43.49,2,Mobile
T000640,C00559,2024-12-27T15:24:00Z, 104.65 ,2,Web
T002311, C00722 ,2024-10-10T02:30:00Z,$45.17,1,web
T000176,C00284,"May 15, 2024",134.64,4,web
T007865,C00783,02/09/2024, 173.05 ,3,Web
T006498, C00290 ,2024-01-02, 62.26 ,5,WEB 
T006973,C00878,2024-04-09, 142.48 ,5, mobile
T002841,C00726,03/11/2024,121.18,5,web
T000689,C00081,"September 9, 2024",$92.87,3,WEB 
T001785,C00825,2024-03-08, 120.09 ,3,web
T005185,C00555,2024-03-02T23:17:00Z, 80.51 ,1,Mobile
T007023,C00248,2024-08-01,1.00,3,in-store
T002257,C00050,"July 15, 2024",140.20,1,In-Store
T005583,C00529,21/06/2024, 165.43 ,4,Mobile
T000812, C00470 ,2024-03-22T15:58:00Z,$160.58,3,web
T001235,C00519,2024-06-14,$149.69,N/A,WEB 
T006387,C00088,19/03/2024,31.79,2,WEB 
T005893,C00786,"December 1, 2024",$75.36,N/A,in-store
T000258,C00374,2024-03-28T22:32:00Z,145.61,3,WEB 
T007894,C00815,2024-01-23,$189.78,2, mobile
T001839,C00167,28/12/2024, 181.29 ,4,Web
T004072,C00829,"August 20, 2024",86.65,3,in-store
T002319,C00733,2024-05-14T11:15:00Z, 125.84 ,3,Mobile
T000237,C00749,2024-11-18, 125.74 ,1,In-Store
T004993,C00015,"August 15, 2024", 122.63 ,5, mobile
T005330,C00360,2024-10-28T12:47:00Z,$1.01,1,in-store
T003880, C00257 ,"August 28, 2024",$162.82,1,WEB 
T005584,C00701,2024-10-15,173.58,1,Mobile
T006068,C00002,2024-01-16T23:45:00Z,8.81,3,in-store
T002714,C00557,2024-02-01T04:56:00Z,1.00,3, mobile
T007970,C00354,2024-08-12,200.16,1,WEB 
T006608,C00603,05/02/2024,109.83,1,WEB 
T003243,C00432,27/01/2024,203.28,5,web
T002549,C00419,"July 13, 2024",228.09,1,in-store
T001340,C00178,"August 15, 2024",$187.28,3, mobile
T007869, C00132 ,2024-10-08T23:50:00Z,79.15,2,Mobile
T001021,C00824,2024-05-05T07:42:00Z,$75.09,  ,Web
T003845,C00447,03/07/2024, 126.61 ,4,WEB 
T007058, C00025 ,18/11/2024,99.47,2,Web
T004923, C00709 ,2024-01-24T22:24:00Z, 155.38 ,4,in-store
T003378,C00806,"July 8, 2024",212.45,1,web
T000568,C00595,2024-03-18,$158.09,4,WEB 
T007034,C00313,2024-11-12T23:11:00Z,14.24,N/A,in-store
T004741, C00438 ,"May 27, 2024",$53.57,2,web
T007691,C00424,2024-09-02,178.05,2,in-store
T006707,C00265,"February 6, 2024",181.91,4,in-store
T006856,C00885,2024-04-22,$222.31,2,WEB 
T001378,C00420,2024-02-25T12:26:00Z,$96.95,2,In-Store
T000571,C00869,2024-11-24T15:56:00Z,$93.33,2,WEB 
T007424,C00300,2024-01-26T14:47:00Z,6.57,4, mobile
T007396,C00385,08/01/2024, 49.63 ,5, mobile
T004001, C00761 ,"February 4, 2024",105.66,4,in-store
T000789,C00226,"October 21, 2024",156.17,3, mobile
T000142,C00247,03/03/2024,109.25,3,web
T007324,C00840,15/04/2024,56.79,1,in-store
T001183,C00556,26/03/2024,46.47,1,Web
T004322,C00812,2024-04-26,$104.71,2,Mobile
T002824,C00847,2024-11-08, 93.24 ,3,In-Store
T001922,C00438,13/01/2024,$130.33,5,in-store
T007046,C00797,2024-04-12T19:57:00Z, 27.58 ,4,In-Store
T006806,C00576,2024-04-17T11:47:00Z, 89.88 ,3,WEB 
T002166,C00812,23/02/2024, 104.78 ,4,Mobile
T005320,C00283,"November 10, 2024",73.11,5, mobile
T002524,C00378,2024-09-20T20:10:00Z,164.15,3,Web
T006496,C00740,25/08/2024,$1.00,1,Web
T002896,C00626,2024-06-25,$120.68,5,Web
T002518,C00465,2024-10-17T03:41:00Z,1.32,1,in-store
T001782,C00872,2024-02-19T10:56:00Z,67.10,4,in-store
T004610,C00683,2024-07-18T01:41:00Z,$142.84,1, mobile
T007619,C00140,"June 4, 2024",$211.59,3,Mobile
T001567,C00777,"October 28, 2024",$96.50,3,In-Store
T006695,C00557,13/04/2024, 109.44 ,2,WEB 
T007272,C00222,"April 2, 2024",$151.23,5,In-Store
T002746,C00388,21/08/2024,$97.39,3,Mobile
T004939,C00370,2024-09-15T19:47:00Z,181.86,3,in-store
T002192,C00609,2024-08-02,$82.19,3,web
T005943,C00308,2024-09-23,33.73,1,Mobile
T003513,C00880,"November 9, 2024", 135.98 ,2,WEB 
T005999,C00659,2024-06-15,$55.80,1,WEB 
T003173,C00792,2024-11-18,173.71,2,web
T002167,C00352,"February 19, 2024", 190.26 ,2,In-Store
T005283,C00849,25/06/2024,47.88,5,web
T003090,C00297,2024-01-27T04:41:00Z, 330.63 ,3,WEB 
T005346,C00469,"September 7, 2024",$145.54,4,in-store
T005425, C00465 ,2024-08-18,88.04,5,Web
T007746,C00014,2024-12-05T21:53:00Z,$61.67,1,In-Store
T006195,C00550,2024-12-26T19:49:00Z,36.54,3,Mobile
T005622,C00545,"May 22, 2024",64.91,2,Web
T001270,C00382,11/07/2024,$203.13,2,WEB 
T004554,C00810,2024-07-24T01:49:00Z,$13.98,2,WEB 
T001046,C00669,08/09/2024,$57.94,1,Mobile
T000478,C00022,2024-09-13, 129.31 ,4,Web
T006758,C00844,2024-03-17, 78.81 ,5,Web
T003769,C00300,"January 21, 2024",$41.62,1,in-store
T003550,C00010,"October 3, 2024",58.27,5, mobile
T000344,C00498,05/12/2024, 184.88 ,4,In-Store
T006144, C00093 ,2024-09-24,$69.42,2,in-store
T006828,C00069,"November 6, 2024",$106.73,3,Mobile
T007833,C00041,"December 9, 2024",152.67,1,WEB 
T001936,C00665,2024-08-16,$1.00,2,In-Store
T003710,C00605,"June 9, 2024",$124.13,NA,In-Store
T007983,C00090,"January 24, 2024",49.66,4,web
T004765,C00211,2024-04-25,54.77,4,WEB 
T002419,C00277,"May 1, 2024",114.97,4,Web
T007616,C00715,"October 21, 2024",135.26,3,WEB 
T003166,C00404,2024-09-06T11:47:00Z,$198.12,3,In-Store
T003091,C00771,2024-05-10,$47.45,4,Web
T002639,C00436,2024-08-25,145.72,4,Mobile
T004464,C00831,2024-04-09T15:30:00Z, 50.42 ,1, mobile
T003174,C00859,19/10/2024, 230.19 ,4,web
T006978,C00093,2024-01-10,$78.69,5,In-Store
T002371,C00636,17/11/2024, 167.20 ,3,WEB 
T005281,C00285,2024-11-04T14:25:00Z,35.06,3,Mobile
T000381, C00027 ,2024-08-11, 87.04 ,5,Mobile
T005659,C00529,2024-06-11T16:43:00Z,132.54,2,in-store
T003564,C00398,"March 10, 2024",$176.16,1,Mobile
T003691,C00285,11/10/2024, 154.57 ,1,Mobile
T002122, C00701 ,10/09/2024, 1.00 ,4,Mobile
T000092,C00234,2024-12-05,163.37,1,Mobile
T002351,C00758,19/05/2024,116.26,2,Web
T005639,C00121,2024-09-26T15:49:00Z,$138.44,4,in-store
T007753,C00604,2024-04-05,$165.11,4,WEB 
T007492,C00883,2024-02-14, 32.79 ,4,Web
T001711, C00568 ,2024-07-15T04:21:00Z,141.60,NA,WEB 
T003623,C00059,2024-04-05T15:35:00Z,$136.26,3,web
T007079,C00164,17/08/2024,$90.13,1,in-store
T002817,C00166,2024-08-05,$171.77,3,web
T001841,C00654,"March 25, 2024", 1.00 ,2,WEB 
T004429,C00890,2024-10-24T19:10:00Z, 86.06 ,1,In-Store
T006781,C00568,2024-02-15T10:25:00Z, 3.97 ,2, mobile
T001643,C00709,2024-02-07,58.98,4,WEB 
T002744, C00899 ,"May 28, 2024",$70.61,3,Web
T002145, C00439 ,2024-08-15,$76.55,2,In-Store
T000466,C00783,2024-06-18T20:54:00Z,154.66,5,in-store
T004541,C00055,"October 13, 2024",$79.28,5,web
T007857,C00285,2024-03-14T02:32:00Z, 146.60 ,N/A,Web
T005846,C00886,25/06/2024,$141.58,4,in-store
T001982,C00882,13/05/2024,99.49,1, mobile
T000909,C00781,11/07/2024,$108.33,3,Web
T001197,C00398,2024-04-09T16:44:00Z,115.89,2,Web
T005910,C00180,"October 24, 2024",$169.75,2,In-Store
T000274,C00870,2024-08-24, 153.13 ,2,In-Store
T001468, C00787 ,2024-08-22,$130.68,2,In-Store
T005468,C00567,17/11/2024,$91.31,3,in-store
T002129,C00640,2024-01-28,$65.39,1,In-Store
T002573,C00462,13/02/2024, 188.78 ,2,Web
T005099,C00252,2024-07-08,221.59,4,Web
T006023,C00736,2024-05-12T18:10:00Z, 62.85 ,5, mobile
T005798,C00063,12/10/2024,$333.65,4,WEB 
T007289,C00549,"March 12, 2024",$76.19,1,web
T001056,C00355,2024-05-10,160.69,3,web
T006290,C00093,19/12/2024,47.68,3,In-Store
T007022,C00337,17/09/2024, 227.08 ,3,in-store
T003129,C00635,2024-01-16,95.72,1,in-store
T005364,C00087,2024-08-28T10:20:00Z,85.16,4,in-store
T000509,C00136,"December 20, 2024",$105.86,4,web
T001436, C00235 ,2024-05-20T04:25:00Z,51.72,3,web
T000230,C00311,2024-01-28, 131.83 ,4,Web
T004606, C00200 ,2024-09-21, 122.44 ,3,In-Store
T004713,C00251,26/09/2024,$136.50,4,Mobile
T007926,C00285,2024-02-22T17:01:00Z,$233.43,4, mobile
T003917,C00069,"October 8, 2024",130.76,1, mobile
T000579,C00823,20/01/2024, 31.98 ,1,In-Store
T006876,C00809,"February 2, 2024", 101.42 ,N/A,WEB 
T002710,C00399,18/03/2024, 32.05 ,5,web
T005700,C00562,"July 2, 2024", 121.83 ,2,Web
T007581,C00481,2024-08-11,99.41,3,WEB 
T000974,C00050,"December 23, 2024", 177.57 ,4, mobile
T000196,C00287,"March 14, 2024",$123.83,4,Mobile
T003602,C00657,2024-02-26, 281.66 ,5,web
T003785,C00728,2024-03-19,$180.43,4, mobile
T003751,C00277,"November 28, 2024", 135.75 ,N/A,in-store
T006540,C00780,"October 14, 2024", 25.11 ,5,In-Store
T002978,C00731,"October 23, 2024",180.15,5, mobile
T007128,C00509,2024-07-20,$280.31,2,in-store
T000734,C00341,"April 14, 2024",42.35,5,In-Store
T000239,C00737,2024-09-09T00:22:00Z, 209.46 ,2,In-Store
T005146,C00698,"September 16, 2024",1.00,4, mobile
T002468,C00642,2024-02-15,109.53,4,Web
T001693,C00045,"November 2, 2024", 141.73 ,2,In-Store
T003362,C00352,01/11/2024,253.82,2,Mobile
T002093,C00482,16/01/2024, 1.00 ,1,WEB 
T000432,C00531,2024-07-14T19:45:00Z, 69.15 ,1,web
T004841,C00015,2024-12-19T01:23:00Z,133.30,5,In-Store
T006508,C00701,2024-05-06T00:57:00Z,69.00,4,in-store
T000541,C00720,"July 6, 2024", 103.45 ,4,Mobile
T002175,C00466,23/10/2024, 117.20 ,3,Mobile
T007031,C00896,2024-03-25T05:10:00Z,182.39,3,in-store
T006443,C00072,"December 12, 2024",116.25,4,web
T001580, C00452 ,13/01/2024, 127.88 ,5,In-Store
T000503,C00091,"May 19, 2024",$101.76,3,WEB 
T007011,C00765,"November 20, 2024",$118.51,3,web
T007496,C00452,"August 5, 2024",169.50,3,Web
T003671,C00404,"May 24, 2024", 134.36 ,4, mobile
T006488,C00569,"March 25, 2024", 72.45 ,4,web
T002238, C00892 ,2024-08-22,$49.38,1,Mobile
T005426,C00316,2024-06-25T11:47:00Z,185.62,1,In-Store
T006998,C00068,14/11/2024, 90.56 ,1,WEB 
T007329,C00670,2024-11-18, 158.22 ,4,In-Store
T005969,C00239,13/03/2024,101.97,3,in-store
T002786,C00769,2024-07-20,156.72,2,web
T002082,C00517,"September 7, 2024", 56.89 ,2,In-Store
T003200,C00061,2024-12-05T02:17:00Z,157.97,1,WEB 
T003913,C00841,05/12/2024,155.71,null,Mobile
T003355,C00134,2024-12-08,$39.07,5,web
T003405,C00422,2024-05-17, 92.75 ,4,web
T006140,C00246,2024-12-18,$104.51,4,Mobile
T000752,C00529,"April 5, 2024", 111.33 ,3,web
T002171,C00361,2024-02-15,$92.72,2,Mobile
T007677,C00338,2024-03-17,134.85,4,web
T004539,C00681,14/01/2024, 17.35 ,4, mobile
T003396,C00138,"December 4, 2024",$57.01,4,Web
T005982,C00524,02/12/2024,188.46,2, mobile
T003796,C00424,2024-06-03T06:16:00Z,$79.59,1,web
T002225,C00640,"October 22, 2024",165.85,1,in-store
T006449,C00426,2024-05-14,109.87,3,web
T005768,C00816,2024-01-06,161.53,1,in-store
T000731,C00648,2024-02-10, 192.08 ,2, mobile
T007373,C00059,05/03/2024,115.75,3,Mobile
T006406,C00293,2024-05-03T22:53:00Z,$119.21,5,In-Store
T003019,C00183,"June 24, 2024",80.01,1, mobile
T005306,C00301,2024-11-04T01:01:00Z,30.62,5,WEB 
T006305,C00672,2024-09-16T17:48:00Z,$100.49,2,in-store
T005819,C00038,2024-10-18T03:07:00Z,75.78,4,in-store
T001245,C00411,"August 28, 2024",165.11,2,WEB 
T000413,C00576,"August 14, 2024",$170.39,5,Web
T000955,C00707,"September 26, 2024", 56.44 ,3, mobile
T003100,C00540,2024-05-17,$57.66,5,Mobile
T005124,C00263,23/12/2024,74.93,1,web
T005035,C00782,2024-04-14T17:12:00Z, 41.91 ,1,Mobile
T007566,C00619,01/09/2024,$117.88,4, mobile
T004437,C00670,2024-08-09T11:29:00Z, 156.62 ,3, mobile
T000628,C00225,17/12/2024,69.89,3,WEB 
T002741,C00486,2024-11-05T03:32:00Z,$69.79,2,Web
T001987,C00802,2024-07-23T11:39:00Z, 118.17 ,2, mobile
T002855,C00747,2024-05-17, 86.32 ,3,Mobile
T003105,C00546,"October 25, 2024",196.58,1,Mobile
T007495,C00632,14/06/2024,$186.97,3,In-Store
T000982,C00433,"June 21, 2024", 85.43 ,2,in-store
T007308,C00484,2024-04-18T00:22:00Z,159.40,1, mobile
T004878, C00740 ,2024-09-18T12:30:00Z, 44.14 ,3,WEB 
T005098,C00801,2024-11-07T07:53:00Z,1.00,4,Web
T000421,C00234,25/02/2024, 132.95 ,4, mobile
T000429,C00712,"October 17, 2024",207.05,2,WEB 
T006393,C00386,07/08/2024,$75.13,4,Web
T000165,C00015,08/07/2024, 163.03 ,,In-Store
T006801,C00766,2024-09-27,96.23,5,In-Store
T002819,C00681,09/08/2024,44.76,1,In-Store
T004343,C00796,2024-06-11T21:42:00Z,$62.26,N/A,web
T001701,C00186,2024-08-24T20:05:00Z,$179.34,5,Mobile
T001119,C00815,"March 19, 2024",$149.81,3,WEB 
T006464,C00031,2024-03-28,$92.47,5,web
T006063, C00106 ,2024-10-07T23:20:00Z,44.73,4,In-Store
T007552, C00749 ,2024-03-12,$100.67,2,WEB 
T001070, C00617 ,2024-11-08T04:41:00Z,147.20,1,WEB 
T004042,C00634,"March 3, 2024", 28.29 ,1,Web
T003959,C00598,"October 2, 2024",$1.00,1,Mobile
T003818,C00285,"June 24, 2024",43.97,5, mobile
T001935,C00482,2024-11-23T05:26:00Z, 89.93 ,2,web
T000587,C00057,24/04/2024,$203.12,1, mobile
T006246,C00713,2024-08-14T12:32:00Z, 75.23 ,4,WEB 
T000821,C00732,2024-06-10T22:40:00Z, 114.72 ,3,web
T000665,C00775,02/02/2024,133.46,2,In-Store
T003130, C00020 ,20/01/2024,$161.55,4,WEB 
T004287,C00539,2024-05-24T17:53:00Z, 139.30 ,1,web
T000770,C00782,2024-11-17T00:22:00Z,$177.54,2, mobile
T002882,C00128,2024-09-17,$51.42,3,Web
T005744,C00868,"August 5, 2024",$154.69,5,Web
T004916,C00730,2024-02-12, 215.45 ,3,In-Store
T005975,C00764,2024-05-26,$89.25,4,in-store
T007387,C00079,19/08/2024,$16.13,1,In-Store
T000140,C00101,2024-04-16,$174.17,5,WEB 
T003521,C00540,2024-06-11,183.18,4,in-store
T003032,C00565,17/08/2024,165.76,3,Mobile
T002829,C00658,2024-03-13T16:24:00Z,221.40,4,Web
T006258,C00743,"December 12, 2024", 75.13 ,4,web
T004419,C00306,2024-05-20T11:36:00Z,$168.54,3,web
T006030, C00741 ,2024-11-06T00:31:00Z, 130.77 ,5,Web
T001949,C00178,2024-04-28T01:57:00Z, 188.24 ,3,web
T001105,C00300,2024-07-22, 96.77 ,2,in-store
T000502,C00613,"October 2, 2024", 46.96 ,3,In-Store
T005341,C00391,"October 23, 2024", 137.87 ,1,In-Store
T002016,C00663,2024-08-22T13:00:00Z, 67.24 ,2,web
T003360, C00862 ,"December 11, 2024",$160.77,1,in-store
T001994, C00782 ,"September 27, 2024",180.39,4,in-store
T007489,C00125,"October 12, 2024", 148.75 ,1,Web
T003677,C00836,2024-02-25T08:38:00Z,104.57,1, mobile
T004376,C00011,2024-11-16, 187.12 ,1,Web
T005278,C00579,2024-12-21,$9.04,NA, mobile
T007509,C00583,2024-11-12,$229.72,3, mobile
T001969, C00158 ,2024-02-12T14:43:00Z,89.81,2,in-store
T000232,C00202,2024-01-20T10:06:00Z,$173.01,1,Mobile
T003792,C00315,"February 8, 2024", 99.46 ,3,in-store
T000768,C00265,"February 20, 2024", 46.69 ,3,web
T005545,C00791,2024-02-19T08:02:00Z, 191.13 ,4,Mobile
T002502,C00127,25/01/2024,$163.28,1,in-store
T003486,C00069,2024-06-05, 138.29 ,2,In-Store
T000457,C00572,2024-05-22,$137.93,5,In-Store
T001930,C00584,09/12/2024, 67.07 ,4, mobile
T004516,C00291,21/02/2024,4.63,4,web
T006853,C00665,2024-08-14, 56.81 ,5,Web
T003951,C00669,2024-01-11T02:04:00Z, 76.39 ,3,in-store
T004280,C00358,10/09/2024,42.25,1,in-store
T004622,C00762,08/01/2024,$152.43,5,Web
T006227,C00861,2024-08-08T18:03:00Z,83.28,2,in-store
T007062,C00266,"November 9, 2024",$119.72,2,WEB 
T001443, C00844 ,2024-07-03T13:28:00Z,223.63,1,Mobile
T004355,C00103,15/02/2024,$1.00,1,Web
T004260,C00399,2024-03-13T11:14:00Z, 165.88 ,3,WEB 
T002558,C00208,2024-03-13T05:04:00Z,223.40,N/A,Mobile
T005379,C00623,2024-12-13, 151.38 ,1,in-store
T004402,C00045,"April 24, 2024",166.77,5,in-store
T004092,C00450,2024-03-28, 158.30 ,2, mobile
T007538,C00862,04/01/2024,162.39,4, mobile
T006199,C00562,2024-07-12T10:32:00Z,204.05,N/A,WEB 
T003218,C00241,2024-06-18T19:23:00Z, 157.33 ,4,web
T004172,C00808,"March 23, 2024",195.77,5,WEB 
T000146,C00285,03/04/2024,79.44,5,In-Store
T000147,C00069,"June 24, 2024", 129.93 ,4,web
T006105,C00531,"April 25, 2024", 129.43 ,3,Web
T002120,C00268,"May 10, 2024",$95.75,1,Mobile
T005114, C00089 ,2024-04-10,$134.79,2,in-store
T006356,C00156,19/12/2024, 164.44 ,1,WEB 
T007665,C00043,2024-04-14T07:13:00Z, 99.79 ,3, mobile
T006127,C00406,14/11/2024,1.00,5,Mobile
T004421,C00207,2024-12-24T16:32:00Z, 44.30 ,3,Web
T002672,C00662,2024-03-23T09:48:00Z,160.72,5, mobile
T006911,C00796,08/02/2024, 92.23 ,2,Web
T007545,C00065,"October 13, 2024", 60.34 ,3,In-Store
T004563,C00471,07/10/2024,$167.95,5,WEB 
T003115,C00277,2024-07-01,$164.85,4,Web
T004359,C00516,2024-09-16T16:01:00Z, 110.29 ,2,Web
T001603,C00515,2024-08-08,$182.27,4,In-Store
T001506,C00730,"November 17, 2024",126.38,2,Mobile
T004202,C00881,"February 20, 2024",$178.12,3,Web
T003063,C00787,"October 16, 2024",145.01,1,in-store
T002236,C00162,2024-07-01T08:09:00Z,$48.00,1,In-Store
T002353,C00102,2024-10-05, 146.35 ,3,WEB 
T005541,C00427,2024-12-09,88.27,3,in-store
T004108,C00882,"March 18, 2024",172.12,3,Web
T000526, C00552 ,2024-04-22,$43.68,3,web
T003824,C00184,"November 14, 2024",$243.92,2,web
T005727,C00264,09/12/2024,102.22,3, mobile
T003606,C00508,2024-09-20, 100.64 ,null, mobile
T006930,C00479,26/03/2024,$220.50,1, mobile
T003002,C00786,2024-10-26T21:16:00Z,$94.69,1,WEB 
T001724,C00294,2024-08-26,171.23,3,web
T000080,C00761,2024-08-01T02:55:00Z,156.60,5,in-store
T004190,C00693,"March 27, 2024", 98.56 ,4,in-store
T004958,C00031,01/01/2024,180.46,2,web
T007653,C00731,"July 26, 2024", 48.13 ,5,in-store
T006509,C00688,"May 19, 2024",70.73,2, mobile
T005395,C00241,2024-04-09T04:24:00Z,$88.16,4,Web
T002327,C00428,2024-01-03,132.32,5,web
T001314,C00471,25/10/2024,$135.41,5,Mobile
T001796,C00241,"April 23, 2024",$202.42,4,in-store
T002246,C00294,2024-05-27, 1.00 ,1,WEB 
T003448, C00835 ,2024-05-14T02:56:00Z,$110.33,5, mobile
T002682,C00822,13/06/2024,$7.47,3,web
T005921,C00502,2024-02-23T16:31:00Z, 139.13 ,1,web
T006814,C00416,"August 1, 2024", 232.67 ,4,In-Store
T007628,C00132,2024-09-24T12:24:00Z,69.66,2, mobile
T005595,C00330,2024-02-24,28.88,3,web
T007780,C00434,2024-06-16,106.55,5, mobile
T003140,C00023,"December 26, 2024",$1.00,1,web
T000407,C00188,2024-03-01T02:28:00Z,121.09,2,Mobile
T007421,C00889,12/07/2024, 165.81 ,  , mobile
T005293,C00477,2024-07-18,103.65,2,Web
T007695,C00621,08/12/2024, 162.16 ,5,in-store
T001958, C00879 ,"July 23, 2024", 85.35 ,3,WEB 
T004739,C00056,2024-09-06,127.72,3, mobile
T006269,C00761,2024-04-22T19:04:00Z,$211.46,4,Mobile
T003770,C00316,2024-06-27T18:09:00Z,$50.16,4,Web
T005593,C00440,24/02/2024,188.50,3,In-Store
T001135,C00765,2024-11-14T08:14:00Z,$209.32,1,in-store
T000875,C00317,"April 16, 2024",$134.40,3,Mobile
T007204,C00612,2024-10-17T18:58:00Z,116.01,3, mobile
T003562,C00791,28/05/2024,$162.01,4,Web
T001228,C00171,18/05/2024,183.18,3,web
T002932,C00246,10/01/2024, 98.25 ,2,Mobile
T007546,C00046,"January 10, 2024",$62.60,4, mobile
T005548,C00703,20/12/2024,97.25,3,In-Store
T005240,C00815,16/08/2024, 47.75 ,4,in-store
T000796,C00027,2024-12-18, 103.66 ,5,web
T000809, C00138 ,2024-01-23T16:53:00Z,162.35,5,WEB 
T000010,C00691,2024-01-16, 68.24 ,5,Mobile
T007029,C00170,13/05/2024, 37.15 ,5,web
T006296,C00397,"September 23, 2024",228.62,2,in-store
T000238,C00089,2024-09-12,89.38,4, mobile
T003866,C00382,2024-01-08,$61.32,5, mobile
T000181,C00078,2024-01-09T06:32:00Z,102.59,4,WEB 
T003806,C00052,"January 22, 2024", 114.42 ,2,Mobile
T007228, C00207 ,2024-06-07,1.00,5,web
T002565,C00410,04/05/2024,177.74,2, mobile
T002635, C00166 ,12/02/2024,143.26,1,web
T000673,C00761,2024-02-02,$114.52,1,Web
T007318,C00324,"March 14, 2024",$169.55,1,web
T005134,C00470,11/01/2024, 171.19 ,5,Web
T006254,C00381,"June 21, 2024", 145.20 ,2, mobile
T003139,C00505,2024-06-21, 135.34 ,5,web
T003190,C00443,"April 21, 2024",$145.29,3,in-store
T006304,C00454,2024-01-14,$117.39,4,Mobile
T000495,C00732,"October 4, 2024",238.65,5,Mobile
T007423,C00814,17/10/2024, 150.55 ,3,Web
T000273,C00689,2024-02-15T19:29:00Z,$45.23,3,in-store
T007656,C00337,2024-08-13T19:04:00Z, 78.84 ,5,Web
T007923,C00507,11/12/2024, 154.36 ,5,In-Store
T000798, C00627 ,18/11/2024,$122.53,2,Web
T006176,C00207,2024-01-03,206.89,5,In-Store
T007650,C00537,22/03/2024,$189.46,1,in-store
T003221,C00100,11/11/2024,183.81,NA, mobile
T001913, C00191 ,"November 19, 2024", 207.30 ,5,Mobile
T005174,C00471,2024-05-25,145.73,4,Mobile
T000850,C00370,2024-03-14T07:01:00Z,$248.80,4, mobile
T007741,C00401,"May 23, 2024", 152.72 ,1, mobile
T003709,C00832,2024-03-09T05:00:00Z, 6.40 ,3,Web
T004621,C00371,"January 10, 2024",68.29,2,In-Store
T000794,C00799,2024-02-01T21:15:00Z,$152.03,5,WEB 
T002811,C00089,2024-09-19,102.07,3,in-store
T006110,C00365,2024-01-28T03:45:00Z,$103.13,2,web
T006422,C00245,"March 20, 2024", 217.60 ,null,web
T002587,C00625,27/10/2024,$1.00,4,web
T000625,C00052,2024-12-06,128.27,2,Web
T002528, C00311 ,2024-05-01, 124.17 ,3,web
T001410,C00866,2024-06-22,151.90,4, mobile
T003214,C00650,09/10/2024,69.25,3,Mobile
T001428,C00564,27/06/2024,$104.78,3,Web
T002552,C00478,"October 27, 2024",$198.95,4,Mobile
T004459,C00545,2024-01-11T18:02:00Z, 64.34 ,2,In-Store
T003807,C00621,06/12/2024,107.84,4,web
T004675,C00092,2024-12-25T12:18:00Z, 268.83 ,1,WEB 
T007908,C00469,06/01/2024, 201.25 ,3,Web
T000877,C00655,2024-04-17T23:49:00Z,$64.42,2,Web
T000588,C00650,22/07/2024,148.68,5, mobile
T001212, C00095 ,2024-01-19,123.75,4,WEB 
T006194,C00768,06/10/2024,269.91,N/A,Mobile
T004647,C00825,2024-08-18T13:09:00Z, 177.53 ,5,WEB 
T005296,C00658,"February 26, 2024",132.61,2,web
T007455,C00098,"December 11, 2024",$68.30,5,Mobile
T005865,C00886,2024-06-15T03:30:00Z, 17.04 ,3,in-store
T003814, C00225 ,17/03/2024,$98.35,4,Mobile
T000422,C00648,2024-06-21,$103.16,3,Web
T001292,C00289,2024-02-16,108.98,3,Mobile
T004791, C00401 ,2024-01-02,$155.70,3,Web
T003954,C00156,2024-12-26T09:57:00Z, 167.92 ,2,Mobile
T003303,C00371,02/01/2024, 86.24 ,4,Web
T002884,C00693,2024-08-06T14:42:00Z,159.77,NA,in-store
T004379,C00505,2024-02-01T05:36:00Z, 148.31 ,4,in-store
T006168,C00791,2024-12-16T20:27:00Z,$29.07,5,web
T004518,C00636,"May 3, 2024", 125.33 ,2,WEB 
T006005,C00599,2024-11-13T03:47:00Z,164.03,5,web
T005521,C00730,"October 3, 2024", 102.32 ,2, mobile
T007073,C00206,01/08/2024, 36.56 ,1, mobile
T005686,C00830,"May 11, 2024", 74.66 ,5,Web
T000593,C00027,19/03/2024,$53.03,2,Mobile
T004118,C00297,2024-01-15T02:30:00Z,$199.62,2,In-Store
T005939,C00625,09/04/2024,99.31,5,Mobile
T005037,C00678,2024-07-04,99.46,3,WEB 
T006574, C00111 ,"April 21, 2024",173.07,5,WEB 
T006353,C00032,2024-02-23T16:10:00Z,$173.80,3,Web
T005243,C00430,2024-11-15, 93.68 ,2,In-Store
